company,code,hotel,price,location,run_date,checkin,checkout,address
Dell,DEL,SpringHill Suites Columbia,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
Dell,DEL,Courtyard Columbia,80,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
Dell,DEL,Residence Inn Columbia,143,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
Dell,DEL,Residence Inn Fulton at Maple Lawn,161,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
Dell,DEL,TownePlace Suites Fort Meade National Business Park,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
Dell,DEL,Courtyard Fort Meade BWI Business District,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
Dell,DEL,TownePlace Suites Arundel Mills BWI Airport,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
Dell,DEL,Residence Inn Arundel Mills BWI Airport,116,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
Dell,DEL,Element Arundel Mills BWI Airport,143,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
Dell,DEL,Aloft Arundel Mills BWI Airport,116,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
Dell,DEL,SpringHill Suites Arundel Mills BWI Airport,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
Dell,DEL,Fairfield Inn & Suites Arundel Mills BWI Airport,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
Dell,DEL,Fairfield Inn Laurel,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
Dell,DEL,Sheraton Baltimore Washington Airport Hotel - BWI,95,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Dell,DEL,The Westin Baltimore Washington Airport - BWI,102,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Dell,DEL,SpringHill Suites Baltimore BWI Airport,85,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
Dell,DEL,BWI Airport Marriott,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
Dell,DEL,Courtyard Baltimore BWI Airport,85,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1671 West Nursery Road Linthicum, Maryland 21090"
Dell,DEL,Fairfield Inn & Suites Baltimore BWI Airport,98,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1020 Andover Road Linthicum Heights, Maryland 21090"
Dell,DEL,Residence Inn Baltimore BWI Airport,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1160 Winterson Road Linthicum, Maryland 21090"
Dell,DEL,Aloft BWI Baltimore Washington International Airport,85,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1741 West Nursery Road Linthicum, Maryland 21090"
Dell,DEL,TownePlace Suites Baltimore BWI Airport,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1171 Winterson Road Linthicum, Maryland 21090"
Dell,DEL,Courtyard Silver Spring North/White Oak,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12521 Prosperity Drive Silver Spring, Maryland 20904"
Dell,DEL,Sheraton College Park North Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4095 Powder Mill Road Beltsville, Maryland 20705"
Dell,DEL,Residence Inn Silver Spring,152,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12000 Plum Orchard Drive Silver Spring, Maryland 20904"
Dell,DEL,TownePlace Suites College Park,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"9620 Baltimore Avenue College Park, Maryland 20740"
Dell,DEL,Baltimore Marriott Inner Harbor at Camden Yards,161,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"110 South Eutaw Street Baltimore, Maryland 21201"
Dell,DEL,Sheraton Inner Harbor Hotel,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"300 South Charles Street Baltimore, Maryland 21201"
Dell,DEL,Residence Inn Greenbelt,116,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6320 Golden Triangle Drive Greenbelt, Maryland 20770"
Dell,DEL,Courtyard Greenbelt,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6301 Golden Triangle Drive Greenbelt, Maryland 20770"
Dell,DEL,Delta Hotels Baltimore Inner Harbor,139,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1 East Redwood Street Baltimore, Maryland 21202"
Dell,DEL,Residence Inn Baltimore Downtown/ Inner Harbor,94,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"17 Light Street Baltimore, Maryland 21202"
Dell,DEL,SpringHill Suites Baltimore Downtown/Inner Harbor,80,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 East Redwood Street Baltimore, Maryland 21202"
Dell,DEL,Renaissance Baltimore Harborplace Hotel,179,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"202 East Pratt Street Baltimore, Maryland 21202"
Dell,DEL,Courtyard Baltimore Downtown/McHenry Row,103,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1803 Porter Street Baltimore, Maryland 21230"
Dell,DEL,Residence Inn Baltimore Owings Mills,179,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"10620 Red Run Boulevard Owings Mills, Maryland 21117"
Dell,DEL,Baltimore Marriott Waterfront,179,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"700 Aliceanna Street Baltimore, Maryland 21202"
Dell,DEL,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
Dell,DEL,Courtyard Baltimore Downtown/Inner Harbor,134,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
Dell,DEL,Delta Hotels Baltimore North,152,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
Disney,DIS,SpringHill Suites Columbia,139,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
Disney,DIS,Courtyard Columbia,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
Disney,DIS,Residence Inn Columbia,159,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
Disney,DIS,Residence Inn Fulton at Maple Lawn,179,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
Disney,DIS,TownePlace Suites Fort Meade National Business Park,139,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
Disney,DIS,Courtyard Fort Meade BWI Business District,99,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
Disney,DIS,TownePlace Suites Arundel Mills BWI Airport,119,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
Disney,DIS,Residence Inn Arundel Mills BWI Airport,129,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
Disney,DIS,Element Arundel Mills BWI Airport,159,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
Disney,DIS,Aloft Arundel Mills BWI Airport,129,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
Disney,DIS,SpringHill Suites Arundel Mills BWI Airport,99,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
Disney,DIS,Fairfield Inn & Suites Arundel Mills BWI Airport,139,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
Disney,DIS,Fairfield Inn Laurel,119,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
Disney,DIS,Sheraton Baltimore Washington Airport Hotel - BWI,105,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Disney,DIS,The Westin Baltimore Washington Airport - BWI,129,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Disney,DIS,SpringHill Suites Baltimore BWI Airport,94,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
Disney,DIS,BWI Airport Marriott,139,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
Disney,DIS,Courtyard Baltimore BWI Airport,94,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1671 West Nursery Road Linthicum, Maryland 21090"
Disney,DIS,Fairfield Inn & Suites Baltimore BWI Airport,109,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1020 Andover Road Linthicum Heights, Maryland 21090"
Disney,DIS,Residence Inn Baltimore BWI Airport,119,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1160 Winterson Road Linthicum, Maryland 21090"
Disney,DIS,Aloft BWI Baltimore Washington International Airport,94,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1741 West Nursery Road Linthicum, Maryland 21090"
Disney,DIS,TownePlace Suites Baltimore BWI Airport,119,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1171 Winterson Road Linthicum, Maryland 21090"
Disney,DIS,Courtyard Silver Spring North/White Oak,99,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12521 Prosperity Drive Silver Spring, Maryland 20904"
Disney,DIS,Sheraton College Park North Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4095 Powder Mill Road Beltsville, Maryland 20705"
Disney,DIS,Residence Inn Silver Spring,169,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12000 Plum Orchard Drive Silver Spring, Maryland 20904"
Disney,DIS,TownePlace Suites College Park,119,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"9620 Baltimore Avenue College Park, Maryland 20740"
Disney,DIS,Baltimore Marriott Inner Harbor at Camden Yards,149,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"110 South Eutaw Street Baltimore, Maryland 21201"
Disney,DIS,Sheraton Inner Harbor Hotel,139,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"300 South Charles Street Baltimore, Maryland 21201"
Disney,DIS,Residence Inn Greenbelt,129,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6320 Golden Triangle Drive Greenbelt, Maryland 20770"
Disney,DIS,Courtyard Greenbelt,99,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6301 Golden Triangle Drive Greenbelt, Maryland 20770"
Disney,DIS,Delta Hotels Baltimore Inner Harbor,169,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1 East Redwood Street Baltimore, Maryland 21202"
Disney,DIS,Residence Inn Baltimore Downtown/ Inner Harbor,104,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"17 Light Street Baltimore, Maryland 21202"
Disney,DIS,SpringHill Suites Baltimore Downtown/Inner Harbor,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 East Redwood Street Baltimore, Maryland 21202"
Disney,DIS,Renaissance Baltimore Harborplace Hotel,199,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"202 East Pratt Street Baltimore, Maryland 21202"
Disney,DIS,Courtyard Baltimore Downtown/McHenry Row,114,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1803 Porter Street Baltimore, Maryland 21230"
Disney,DIS,Residence Inn Baltimore Owings Mills,199,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"10620 Red Run Boulevard Owings Mills, Maryland 21117"
Disney,DIS,Baltimore Marriott Waterfront,199,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"700 Aliceanna Street Baltimore, Maryland 21202"
Disney,DIS,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,99,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
Disney,DIS,Courtyard Baltimore Downtown/Inner Harbor,149,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
Disney,DIS,Delta Hotels Baltimore North,169,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
Delta,DLA,SpringHill Suites Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
Delta,DLA,Courtyard Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
Delta,DLA,Residence Inn Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
Delta,DLA,Residence Inn Fulton at Maple Lawn,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
Delta,DLA,TownePlace Suites Fort Meade National Business Park,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
Delta,DLA,Courtyard Fort Meade BWI Business District,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
Delta,DLA,TownePlace Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
Delta,DLA,Residence Inn Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
Delta,DLA,Element Arundel Mills BWI Airport,109,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
Delta,DLA,Aloft Arundel Mills BWI Airport,109,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
Delta,DLA,SpringHill Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
Delta,DLA,Fairfield Inn & Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
Delta,DLA,Fairfield Inn Laurel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
Delta,DLA,Sheraton Baltimore Washington Airport Hotel - BWI,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Delta,DLA,The Westin Baltimore Washington Airport - BWI,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Delta,DLA,SpringHill Suites Baltimore BWI Airport,79,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
Delta,DLA,BWI Airport Marriott,139,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
Delta,DLA,Courtyard Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1671 West Nursery Road Linthicum, Maryland 21090"
Delta,DLA,Fairfield Inn & Suites Baltimore BWI Airport,129,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1020 Andover Road Linthicum Heights, Maryland 21090"
Delta,DLA,Residence Inn Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1160 Winterson Road Linthicum, Maryland 21090"
Delta,DLA,Aloft BWI Baltimore Washington International Airport,94,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1741 West Nursery Road Linthicum, Maryland 21090"
Delta,DLA,TownePlace Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1171 Winterson Road Linthicum, Maryland 21090"
Delta,DLA,Courtyard Silver Spring North/White Oak,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12521 Prosperity Drive Silver Spring, Maryland 20904"
Delta,DLA,Sheraton College Park North Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4095 Powder Mill Road Beltsville, Maryland 20705"
Delta,DLA,Residence Inn Silver Spring,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12000 Plum Orchard Drive Silver Spring, Maryland 20904"
Delta,DLA,TownePlace Suites College Park,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"9620 Baltimore Avenue College Park, Maryland 20740"
Delta,DLA,Baltimore Marriott Inner Harbor at Camden Yards,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"110 South Eutaw Street Baltimore, Maryland 21201"
Delta,DLA,Sheraton Inner Harbor Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"300 South Charles Street Baltimore, Maryland 21201"
Delta,DLA,Residence Inn Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6320 Golden Triangle Drive Greenbelt, Maryland 20770"
Delta,DLA,Courtyard Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6301 Golden Triangle Drive Greenbelt, Maryland 20770"
Delta,DLA,Delta Hotels Baltimore Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1 East Redwood Street Baltimore, Maryland 21202"
Delta,DLA,Residence Inn Baltimore Downtown/ Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"17 Light Street Baltimore, Maryland 21202"
Delta,DLA,SpringHill Suites Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 East Redwood Street Baltimore, Maryland 21202"
Delta,DLA,Renaissance Baltimore Harborplace Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"202 East Pratt Street Baltimore, Maryland 21202"
Delta,DLA,Courtyard Baltimore Downtown/McHenry Row,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1803 Porter Street Baltimore, Maryland 21230"
Delta,DLA,Residence Inn Baltimore Owings Mills,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"10620 Red Run Boulevard Owings Mills, Maryland 21117"
Delta,DLA,Baltimore Marriott Waterfront,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"700 Aliceanna Street Baltimore, Maryland 21202"
Delta,DLA,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
Delta,DLA,Courtyard Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
Delta,DLA,Delta Hotels Baltimore North,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
Deloitte,DTC,SpringHill Suites Columbia,118,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
Deloitte,DTC,Courtyard Columbia,76,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
Deloitte,DTC,Residence Inn Columbia,114,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
Deloitte,DTC,Residence Inn Fulton at Maple Lawn,152,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
Deloitte,DTC,TownePlace Suites Fort Meade National Business Park,118,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
Deloitte,DTC,Courtyard Fort Meade BWI Business District,84,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
Deloitte,DTC,TownePlace Suites Arundel Mills BWI Airport,101,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
Deloitte,DTC,Residence Inn Arundel Mills BWI Airport,110,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
Deloitte,DTC,Element Arundel Mills BWI Airport,135,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
Deloitte,DTC,Aloft Arundel Mills BWI Airport,110,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
Deloitte,DTC,SpringHill Suites Arundel Mills BWI Airport,84,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
Deloitte,DTC,Fairfield Inn & Suites Arundel Mills BWI Airport,118,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
Deloitte,DTC,Fairfield Inn Laurel,101,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
Deloitte,DTC,Sheraton Baltimore Washington Airport Hotel - BWI,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Deloitte,DTC,The Westin Baltimore Washington Airport - BWI,129,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Deloitte,DTC,SpringHill Suites Baltimore BWI Airport,80,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
Deloitte,DTC,BWI Airport Marriott,139,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
Deloitte,DTC,Courtyard Baltimore BWI Airport,80,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1671 West Nursery Road Linthicum, Maryland 21090"
Deloitte,DTC,Fairfield Inn & Suites Baltimore BWI Airport,93,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1020 Andover Road Linthicum Heights, Maryland 21090"
Deloitte,DTC,Residence Inn Baltimore BWI Airport,101,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1160 Winterson Road Linthicum, Maryland 21090"
Deloitte,DTC,Aloft BWI Baltimore Washington International Airport,80,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1741 West Nursery Road Linthicum, Maryland 21090"
